VentaID,Fecha,Hora,Producto,Categoria,ClienteNombre,ClienteCiudad,MedioPago,Unidades,PrecioUnit,DescuentoPct
296,2023-03-10,08:34,Americano,Bebida,Laura,Madrid,Bizum,1,2.0,0
297,2023-03-10,12:58,Chocolate,Bebida,Ana,Madrid,Tarjeta,2,3.15,0
298,2023-03-10,19:27,Té,Bebida,Lucía,Madrid,Tarjeta,1,2.5,0
299,2023-03-11,11:42,Tostada,Comida,Bruno,Sevilla,Tarjeta,1,2.0,0
300,2023-03-11,08:53,Americano,Bebida,Laura,Madrid,Google Pay,1,2.04,0
301,2023-03-11,09:06,Chocolate,Bebida,Marta,Madrid,Tarjeta,1,2.94,0
302,2023-03-11,11:08,Cookie,Comida,Laura,Madrid,Tarjeta,1,1.89,5
303,2023-03-11,17:53,Americano,Bebida,Bruno,Sevilla,Google Pay,2,2.1,0
304,2023-03-11,08:55,Té,Bebida,Marta,Madrid,Tarjeta,3,2.55,0
305,2023-03-11,17:42,Bocadillo,Comida,Laura,Madrid,Tarjeta,1,4.41,0
306,2023-03-12,11:28,Americano,Bebida,Pablo,Madrid,Tarjeta,1,2.1,0
307,2023-03-12,10:13,Brownie,Comida,Pablo,Madrid,Tarjeta,1,2.86,5
308,2023-03-12,13:30,Té,Bebida,Carla,Madrid,Google Pay,1,2.5,15
309,2023-03-12,19:36,Latte,Bebida,Laura,Madrid,Apple Pay,1,3.68,5
310,2023-03-12,20:23,Latte,Bebida,Sofía,Madrid,Efectivo,1,3.5,15
311,2023-03-12,20:26,Chocolate,Bebida,Laura,Madrid,Google Pay,1,3.06,0
312,2023-03-12,15:42,Chocolate,Bebida,Pablo,Madrid,Tarjeta,1,3.0,0
313,2023-03-12,15:29,Cappuccino,Bebida,Diego,Barcelona,Tarjeta,2,3.14,0
314,2023-03-13,08:49,Cappuccino,Bebida,Sofía,Madrid,Apple Pay,2,3.2,0
315,2023-03-13,14:04,Cappuccino,Bebida,Mario,Madrid,Efectivo,1,3.14,0
316,2023-03-13,15:38,Croissant,Comida,Elena,Madrid,Tarjeta,1,2.2,0
317,2023-03-13,19:40,Té,Bebida,Iván,Valencia,Efectivo,1,2.5,0
318,2023-03-13,11:42,Cappuccino,Bebida,Lucía,Madrid,Tarjeta,1,3.26,0
319,2023-03-13,11:56,Chocolate,Bebida,Marta,Madrid,Tarjeta,1,3.0,0
320,2023-03-13,08:28,Bocadillo,Comida,Lucía,Madrid,Tarjeta,1,4.73,0
321,2023-03-13,09:32,Té,Bebida,Pablo,Madrid,Apple Pay,1,2.5,0
322,2023-03-14,11:33,Tostada,Comida,Bruno,Sevilla,Bizum,3,2.0,10
323,2023-03-14,09:57,Cappuccino,Bebida,Iván,Valencia,Tarjeta,1,3.2,0
324,2023-03-14,07:31,Croissant,Comida,Pablo,Madrid,Tarjeta,1,2.24,0
325,2023-03-14,14:28,Cappuccino,Bebida,Hugo,Zaragoza,Apple Pay,1,3.14,0
326,2023-03-14,19:38,Cappuccino,Bebida,Ana,Madrid,Tarjeta,1,3.2,0
327,2023-03-14,20:29,Americano,Bebida,Marta,Madrid,Tarjeta,2,2.04,0
328,2023-03-14,07:40,Té,Bebida,Bruno,Sevilla,Tarjeta,1,2.5,0
329,2023-03-14,13:13,Latte,Bebida,Iván,Valencia,Efectivo,1,3.5,0
330,2023-03-14,15:38,Bocadillo,Comida,Bruno,Sevilla,Apple Pay,1,4.59,5
331,2023-03-15,08:07,Cappuccino,Bebida,Marta,Madrid,Apple Pay,1,3.2,0
332,2023-03-15,16:18,Latte,Bebida,Marta,Madrid,Bizum,1,3.57,0
333,2023-03-15,17:20,Croissant,Comida,Iván,Valencia,Tarjeta,1,2.24,0
334,2023-03-16,15:07,Americano,Bebida,Hugo,Zaragoza,Apple Pay,2,2.04,0
335,2023-03-16,11:19,Cappuccino,Bebida,Sergio,Madrid,Tarjeta,1,3.14,0
336,2023-03-16,07:49,Chocolate,Bebida,Nuria,Bilbao,Tarjeta,1,2.94,0
337,2023-03-16,18:22,Chocolate,Bebida,Iván,Valencia,Google Pay,1,3.15,0
338,2023-03-16,19:44,Bocadillo,Comida,Nuria,Bilbao,Tarjeta,1,4.41,0
339,2023-03-16,09:22,Bocadillo,Comida,Marta,Madrid,Tarjeta,1,4.5,0
340,2023-03-16,10:00,Brownie,Comida,Iván,Valencia,Tarjeta,1,2.8,5
341,2023-03-16,18:20,Cappuccino,Bebida,Pablo,Madrid,Tarjeta,2,3.14,0
342,2023-03-17,08:23,Cookie,Comida,Diego,Barcelona,Efectivo,1,1.84,0
343,2023-03-17,12:58,Croissant,Comida,Hugo,Zaragoza,Tarjeta,1,2.31,0
344,2023-03-17,11:45,Croissant,Comida,Elena,Madrid,Tarjeta,1,2.2,0
345,2023-03-17,08:40,Croissant,Comida,Elena,Madrid,Tarjeta,1,2.2,0
346,2023-03-17,14:16,Latte,Bebida,Carla,Madrid,Tarjeta,1,3.57,0
347,2023-03-17,08:05,Latte,Bebida,Hugo,Zaragoza,Google Pay,2,3.43,0
348,2023-03-17,08:06,Cookie,Comida,Elena,Madrid,Efectivo,1,1.89,0
349,2023-03-17,12:24,Latte,Bebida,Nuria,Bilbao,Tarjeta,1,3.43,0
350,2023-03-17,12:04,Americano,Bebida,Iván,Valencia,Tarjeta,1,2.1,0
351,2023-03-17,09:44,Cappuccino,Bebida,Iván,Valencia,Tarjeta,1,3.36,0
352,2023-03-17,20:08,Chocolate,Bebida,Mario,Madrid,Tarjeta,1,2.94,0
353,2023-03-17,10:56,Cookie,Comida,Sergio,Madrid,Tarjeta,1,1.84,0
354,2023-03-17,15:30,Brownie,Comida,Sergio,Madrid,Bizum,1,2.86,0
355,2023-03-17,14:02,Té,Bebida,Elena,Madrid,Tarjeta,1,2.62,0
356,2023-03-18,13:01,Cappuccino,Bebida,Nuria,Bilbao,Tarjeta,2,3.2,5
357,2023-03-18,10:12,Té,Bebida,Sergio,Madrid,Tarjeta,1,2.45,0
358,2023-03-18,14:07,Bocadillo,Comida,Sergio,Madrid,Tarjeta,1,4.73,5
359,2023-03-18,14:36,Americano,Bebida,Elena,Madrid,Tarjeta,1,2.0,0
360,2023-03-18,16:20,Té,Bebida,Carla,Madrid,Efectivo,1,2.5,0
361,2023-03-18,14:32,Bocadillo,Comida,Iván,Valencia,Bizum,1,4.5,0
362,2023-03-18,14:17,Brownie,Comida,Elena,Madrid,Tarjeta,1,2.86,0
363,2023-03-18,09:23,Chocolate,Bebida,Nuria,Bilbao,Tarjeta,2,3.15,0
364,2023-03-18,13:31,Chocolate,Bebida,Diego,Barcelona,Apple Pay,1,3.0,0
365,2023-03-18,13:59,Croissant,Comida,Diego,Barcelona,Tarjeta,1,2.24,0
366,2023-03-18,17:25,Cappuccino,Bebida,Lucía,Madrid,Tarjeta,1,3.26,0
367,2023-03-18,11:38,Croissant,Comida,Ana,Madrid,Tarjeta,2,2.31,5
368,2023-03-19,17:08,Latte,Bebida,Carla,Madrid,Tarjeta,1,3.5,0
369,2023-03-19,16:19,Chocolate,Bebida,Mario,Madrid,Tarjeta,1,3.06,5
370,2023-03-19,17:38,Tostada,Comida,Elena,Madrid,Tarjeta,1,1.96,0
371,2023-03-19,14:29,Americano,Bebida,Pablo,Madrid,Tarjeta,1,1.96,10
372,2023-03-19,14:41,Cookie,Comida,Carla,Madrid,Tarjeta,1,1.8,0
373,2023-03-19,20:14,Cookie,Comida,Lucía,Madrid,Tarjeta,1,1.89,0
374,2023-03-19,16:14,Croissant,Comida,Elena,Madrid,Tarjeta,3,2.2,0
375,2023-03-19,14:40,Croissant,Comida,Marta,Madrid,Tarjeta,2,2.31,5
376,2023-03-19,14:32,Brownie,Comida,Pablo,Madrid,Tarjeta,1,2.8,0
377,2023-03-19,19:18,Americano,Bebida,Marta,Madrid,Tarjeta,1,1.96,0
378,2023-03-19,14:17,Brownie,Comida,Diego,Barcelona,Tarjeta,1,2.8,0
379,2023-03-19,16:56,Latte,Bebida,Elena,Madrid,Tarjeta,1,3.57,0
380,2023-03-19,17:18,Brownie,Comida,Nuria,Bilbao,Tarjeta,1,2.8,0
381,2023-03-19,09:19,Cappuccino,Bebida,Ana,Madrid,Tarjeta,1,3.36,0
382,2023-03-19,17:57,Brownie,Comida,Laura,Madrid,Tarjeta,1,2.86,0
383,2023-03-20,13:00,Latte,Bebida,Diego,Barcelona,Bizum,1,3.68,0
384,2023-03-20,17:26,Cappuccino,Bebida,Marta,Madrid,Bizum,1,3.14,0
385,2023-03-20,14:15,Tostada,Comida,Iván,Valencia,Tarjeta,1,2.0,0
386,2023-03-20,11:18,Latte,Bebida,Nuria,Bilbao,Bizum,1,3.5,0
387,2023-03-20,12:40,Cappuccino,Bebida,Laura,Madrid,Tarjeta,1,3.26,0
388,2023-03-20,11:38,Bocadillo,Comida,Diego,Barcelona,Efectivo,3,4.41,10
389,2023-03-20,19:38,Té,Bebida,Pablo,Madrid,Tarjeta,1,2.55,0
390,2023-03-20,13:58,Americano,Bebida,Lucía,Madrid,Tarjeta,1,2.0,5
391,2023-03-20,13:13,Tostada,Comida,Marta,Madrid,Tarjeta,1,1.96,5
392,2023-03-20,13:29,Americano,Bebida,Sergio,Madrid,Apple Pay,2,2.04,0
393,2023-03-21,08:05,Chocolate,Bebida,Sergio,Madrid,Tarjeta,1,3.06,0
394,2023-03-21,09:04,Cappuccino,Bebida,Bruno,Sevilla,Efectivo,1,3.2,0
395,2023-03-21,11:35,Cappuccino,Bebida,Ana,Madrid,Tarjeta,1,3.26,0
396,2023-03-21,11:03,Tostada,Comida,Marta,Madrid,Tarjeta,1,2.1,0
397,2023-03-21,19:33,Té,Bebida,Bruno,Sevilla,Google Pay,2,2.5,0
398,2023-03-21,17:52,Croissant,Comida,Bruno,Sevilla,Efectivo,1,2.24,0
399,2023-03-21,16:45,Americano,Bebida,Sergio,Madrid,Tarjeta,1,1.96,5
400,2023-03-21,09:58,Tostada,Comida,Elena,Madrid,Tarjeta,1,2.1,0
401,2023-03-22,12:58,Cappuccino,Bebida,Bruno,Sevilla,Tarjeta,1,3.2,0
402,2023-03-22,20:26,Brownie,Comida,Ana,Madrid,Efectivo,2,2.94,0
403,2023-03-22,19:43,Americano,Bebida,Bruno,Sevilla,Tarjeta,1,2.0,0
404,2023-03-22,12:13,Bocadillo,Comida,Diego,Barcelona,Tarjeta,1,4.5,0
405,2023-03-22,18:44,Croissant,Comida,Marta,Madrid,Tarjeta,2,2.16,0
406,2023-03-22,10:36,Tostada,Comida,Sofía,Madrid,Efectivo,1,1.96,0
407,2023-03-23,14:24,Té,Bebida,Bruno,Sevilla,Tarjeta,1,2.45,5
408,2023-03-23,16:55,Chocolate,Bebida,Laura,Madrid,Efectivo,1,2.94,0
409,2023-03-23,15:59,Cookie,Comida,Bruno,Sevilla,Efectivo,2,1.89,10
410,2023-03-23,09:24,Cookie,Comida,Sofía,Madrid,Tarjeta,1,1.76,5
411,2023-03-23,17:51,Latte,Bebida,Elena,Madrid,Bizum,2,3.68,0
412,2023-03-23,11:05,Americano,Bebida,Sofía,Madrid,Tarjeta,1,2.0,0
413,2023-03-23,20:15,Americano,Bebida,Hugo,Zaragoza,Apple Pay,1,2.04,0
414,2023-03-23,15:03,Americano,Bebida,Nuria,Bilbao,Apple Pay,1,2.04,0
415,2023-03-23,14:48,Bocadillo,Comida,Mario,Madrid,Tarjeta,1,4.5,0
416,2023-03-23,08:14,Cappuccino,Bebida,Pablo,Madrid,Tarjeta,1,3.2,5
417,2023-03-23,16:46,Cappuccino,Bebida,Sofía,Madrid,Apple Pay,1,3.2,0
418,2023-03-23,10:56,Croissant,Comida,Bruno,Sevilla,Tarjeta,1,2.16,0
419,2023-03-24,19:32,Bocadillo,Comida,Pablo,Madrid,Tarjeta,1,4.5,0
420,2023-03-24,19:24,Cappuccino,Bebida,Ana,Madrid,Tarjeta,2,3.2,0
421,2023-03-24,18:14,Cookie,Comida,Bruno,Sevilla,Tarjeta,1,1.8,0
422,2023-03-24,17:43,Cappuccino,Bebida,Elena,Madrid,Tarjeta,1,3.2,0
423,2023-03-25,07:42,Té,Bebida,Lucía,Madrid,Apple Pay,1,2.5,0
424,2023-03-25,19:28,Chocolate,Bebida,Carla,Madrid,Tarjeta,1,2.94,0
425,2023-03-25,13:41,Croissant,Comida,Bruno,Sevilla,Tarjeta,1,2.31,0
426,2023-03-25,08:55,Latte,Bebida,Bruno,Sevilla,Tarjeta,1,3.57,0
427,2023-03-25,14:54,Cookie,Comida,Sofía,Madrid,Bizum,1,1.84,15
428,2023-03-26,18:29,Latte,Bebida,Lucía,Madrid,Tarjeta,1,3.43,0
429,2023-03-26,09:51,Chocolate,Bebida,Bruno,Sevilla,Efectivo,1,2.94,10
430,2023-03-26,18:23,Cappuccino,Bebida,Sofía,Madrid,Tarjeta,1,3.2,0
431,2023-03-26,20:10,Cappuccino,Bebida,Sergio,Madrid,Apple Pay,1,3.2,5
432,2023-03-26,09:49,Croissant,Comida,Nuria,Bilbao,Tarjeta,1,2.2,0
433,2023-03-26,09:19,Chocolate,Bebida,Sergio,Madrid,Apple Pay,1,2.94,0
434,2023-03-26,15:56,Tostada,Comida,Nuria,Bilbao,Bizum,2,2.0,5
435,2023-03-26,09:55,Chocolate,Bebida,Diego,Barcelona,Tarjeta,1,2.94,0
436,2023-03-27,15:00,Tostada,Comida,Sofía,Madrid,Tarjeta,1,1.96,0
437,2023-03-27,16:13,Latte,Bebida,Lucía,Madrid,Tarjeta,1,3.68,0
438,2023-03-27,13:16,Latte,Bebida,Diego,Barcelona,Tarjeta,1,3.57,0
439,2023-03-27,13:57,Cappuccino,Bebida,Iván,Valencia,Tarjeta,2,3.2,0
440,2023-03-27,08:57,Croissant,Comida,Bruno,Sevilla,Tarjeta,1,2.24,0
441,2023-03-27,14:20,Brownie,Comida,Sergio,Madrid,Tarjeta,2,2.8,0
442,2023-03-27,17:53,Latte,Bebida,Nuria,Bilbao,Efectivo,1,3.5,0
443,2023-03-27,12:36,Croissant,Comida,Pablo,Madrid,Tarjeta,1,2.2,0
444,2023-03-27,19:04,Latte,Bebida,Elena,Madrid,Tarjeta,2,3.5,5
445,2023-03-28,14:36,Cookie,Comida,Sofía,Madrid,Tarjeta,1,1.89,0
446,2023-03-28,10:34,Tostada,Comida,Carla,Madrid,Tarjeta,1,2.0,0
447,2023-03-28,18:35,Té,Bebida,Mario,Madrid,Tarjeta,2,2.5,0
448,2023-03-28,11:21,Bocadillo,Comida,Iván,Valencia,Tarjeta,1,4.59,0
449,2023-03-28,08:52,Brownie,Comida,Sergio,Madrid,Tarjeta,2,2.94,0
450,2023-03-28,16:53,Bocadillo,Comida,Elena,Madrid,Tarjeta,1,4.73,0
451,2023-03-28,09:14,Americano,Bebida,Sergio,Madrid,Bizum,1,2.1,0
452,2023-03-29,17:06,Cappuccino,Bebida,Lucía,Madrid,Apple Pay,2,3.2,0
453,2023-03-29,08:18,Cookie,Comida,Lucía,Madrid,Bizum,1,1.8,0
454,2023-03-29,19:34,Té,Bebida,Carla,Madrid,Tarjeta,1,2.45,0
455,2023-03-29,17:06,Cookie,Comida,Marta,Madrid,Tarjeta,3,1.8,5
456,2023-03-29,20:03,Cappuccino,Bebida,Iván,Valencia,Apple Pay,1,3.2,5
457,2023-03-30,13:35,Té,Bebida,Pablo,Madrid,Tarjeta,1,2.62,0
458,2023-03-30,13:05,Croissant,Comida,Sofía,Madrid,Tarjeta,1,2.31,0
459,2023-03-30,19:20,Té,Bebida,Hugo,Zaragoza,Efectivo,1,2.5,0
460,2023-03-30,15:49,Bocadillo,Comida,Lucía,Madrid,Tarjeta,1,4.41,15
461,2023-03-30,19:13,Cappuccino,Bebida,Iván,Valencia,Tarjeta,1,3.2,0
462,2023-03-30,15:04,Chocolate,Bebida,Pablo,Madrid,Tarjeta,1,3.0,0
463,2023-03-30,08:06,Bocadillo,Comida,Laura,Madrid,Tarjeta,1,4.41,15
464,2023-03-30,10:12,Cookie,Comida,Iván,Valencia,Tarjeta,1,1.84,0
465,2023-03-30,13:07,Cookie,Comida,Sofía,Madrid,Apple Pay,1,1.8,0
466,2023-03-30,10:23,Cookie,Comida,Sergio,Madrid,Tarjeta,1,1.8,5
467,2023-03-31,12:51,Cookie,Comida,Elena,Madrid,Tarjeta,1,1.8,0
468,2023-03-31,17:53,Té,Bebida,Laura,Madrid,Tarjeta,1,2.55,0
469,2023-03-31,08:35,Cappuccino,Bebida,Laura,Madrid,Efectivo,1,3.2,0
470,2023-03-31,19:25,Cookie,Comida,Sergio,Madrid,Google Pay,1,1.8,0
471,2023-03-31,18:18,Americano,Bebida,Laura,Madrid,Apple Pay,2,2.04,5
472,2023-03-31,09:54,Chocolate,Bebida,Nuria,Bilbao,Efectivo,1,3.0,0
473,2023-03-31,18:20,Croissant,Comida,Pablo,Madrid,Tarjeta,1,2.31,10
474,2023-03-31,18:57,Tostada,Comida,Ana,Madrid,Tarjeta,1,2.0,0
475,2023-03-31,11:30,Brownie,Comida,Carla,Madrid,Apple Pay,1,2.8,0
476,2023-04-01,17:12,Bocadillo,Comida,Carla,Madrid,Tarjeta,1,4.59,0
477,2023-04-01,11:48,Americano,Bebida,Hugo,Zaragoza,Tarjeta,1,2.0,0
478,2023-04-01,17:27,Croissant,Comida,Sofía,Madrid,Tarjeta,1,2.2,0
479,2023-04-01,13:35,Cookie,Comida,Mario,Madrid,Tarjeta,1,1.84,0
480,2023-04-01,10:29,Americano,Bebida,Hugo,Zaragoza,Efectivo,2,2.0,0
481,2023-04-01,19:31,Cappuccino,Bebida,Bruno,Sevilla,Apple Pay,1,3.2,0
482,2023-04-02,16:03,Té,Bebida,Laura,Madrid,Tarjeta,2,2.5,0
483,2023-04-02,08:19,Latte,Bebida,Pablo,Madrid,Tarjeta,2,3.68,0
484,2023-04-02,07:35,Cookie,Comida,Iván,Valencia,Tarjeta,1,1.8,0
485,2023-04-02,11:07,Latte,Bebida,Ana,Madrid,Tarjeta,1,3.43,0
486,2023-04-02,10:28,Bocadillo,Comida,Carla,Madrid,Tarjeta,1,4.5,0
487,2023-04-02,15:56,Americano,Bebida,Laura,Madrid,Apple Pay,1,2.0,0
488,2023-04-02,17:07,Latte,Bebida,Nuria,Bilbao,Tarjeta,1,3.5,10
489,2023-04-02,10:10,Cookie,Comida,Pablo,Madrid,Google Pay,1,1.8,0
490,2023-04-02,13:36,Brownie,Comida,Iván,Valencia,Tarjeta,1,2.74,0
491,2023-04-02,18:43,Cookie,Comida,Elena,Madrid,Tarjeta,2,1.8,0
492,2023-04-03,08:02,Cookie,Comida,Nuria,Bilbao,Tarjeta,1,1.84,0
493,2023-04-03,17:02,Brownie,Comida,Hugo,Zaragoza,Efectivo,3,2.86,0
494,2023-04-03,17:01,Chocolate,Bebida,Bruno,Sevilla,Tarjeta,1,2.94,0
495,2023-04-03,14:20,Croissant,Comida,Lucía,Madrid,Tarjeta,1,2.2,0
496,2023-04-03,16:46,Cookie,Comida,Hugo,Zaragoza,Google Pay,1,1.76,10
497,2023-04-03,20:05,Chocolate,Bebida,Sergio,Madrid,Tarjeta,2,3.0,0
498,2023-04-04,19:36,Cappuccino,Bebida,Marta,Madrid,Apple Pay,1,3.2,5
499,2023-04-04,14:08,Té,Bebida,Ana,Madrid,Tarjeta,1,2.5,5
500,2023-04-04,08:37,Latte,Bebida,Lucía,Madrid,Tarjeta,1,3.43,0
501,2023-04-05,13:55,Croissant,Comida,Hugo,Zaragoza,Efectivo,1,2.31,0
502,2023-04-05,11:58,Té,Bebida,Diego,Barcelona,Apple Pay,1,2.45,0
503,2023-04-05,18:28,Té,Bebida,Sofía,Madrid,Tarjeta,1,2.55,0
504,2023-04-05,15:38,Té,Bebida,Bruno,Sevilla,Tarjeta,3,2.5,15
505,2023-04-05,09:00,Cappuccino,Bebida,Elena,Madrid,Google Pay,2,3.2,0
506,2023-04-05,17:41,Té,Bebida,Carla,Madrid,Tarjeta,1,2.62,5
507,2023-04-05,08:17,Té,Bebida,Lucía,Madrid,Tarjeta,2,2.5,0
508,2023-04-06,19:11,Tostada,Comida,Hugo,Zaragoza,Bizum,2,2.0,0
509,2023-04-06,10:04,Latte,Bebida,Laura,Madrid,Bizum,1,3.5,0
510,2023-04-06,09:02,Cappuccino,Bebida,Sergio,Madrid,Bizum,1,3.26,0
511,2023-04-06,17:29,Tostada,Comida,Diego,Barcelona,Tarjeta,2,1.96,5
512,2023-04-06,17:39,Latte,Bebida,Ana,Madrid,Tarjeta,1,3.68,0
513,2023-04-06,08:36,Latte,Bebida,Ana,Madrid,Tarjeta,1,3.5,0
514,2023-04-06,10:33,Cappuccino,Bebida,Mario,Madrid,Tarjeta,1,3.14,10
515,2023-04-07,16:32,Brownie,Comida,Ana,Madrid,Efectivo,1,2.74,0
516,2023-04-07,11:19,Americano,Bebida,Carla,Madrid,Apple Pay,1,2.0,10
517,2023-04-07,08:14,Latte,Bebida,Sofía,Madrid,Tarjeta,1,3.43,0
518,2023-04-07,07:40,Brownie,Comida,Ana,Madrid,Tarjeta,2,2.8,0
519,2023-04-07,19:16,Brownie,Comida,Carla,Madrid,Efectivo,1,2.8,0
520,2023-04-07,16:42,Chocolate,Bebida,Diego,Barcelona,Google Pay,1,3.0,5
521,2023-04-07,18:20,Tostada,Comida,Diego,Barcelona,Tarjeta,2,2.0,0
522,2023-04-07,11:36,Chocolate,Bebida,Laura,Madrid,Tarjeta,1,3.06,0
523,2023-04-07,14:25,Cookie,Comida,Elena,Madrid,Tarjeta,1,1.76,0
524,2023-04-07,15:16,Bocadillo,Comida,Sofía,Madrid,Tarjeta,1,4.5,0
525,2023-04-08,16:49,Bocadillo,Comida,Nuria,Bilbao,Tarjeta,1,4.73,0
526,2023-04-08,14:12,Tostada,Comida,Diego,Barcelona,Tarjeta,1,1.96,0
527,2023-04-08,18:50,Croissant,Comida,Sergio,Madrid,Tarjeta,1,2.31,0
528,2023-04-08,19:48,Chocolate,Bebida,Ana,Madrid,Google Pay,2,3.06,0
529,2023-04-08,20:25,Té,Bebida,Carla,Madrid,Tarjeta,3,2.45,0
530,2023-04-08,18:59,Cappuccino,Bebida,Sergio,Madrid,Tarjeta,2,3.2,0
531,2023-04-08,12:59,Cappuccino,Bebida,Marta,Madrid,Tarjeta,1,3.14,0
532,2023-04-08,19:29,Tostada,Comida,Diego,Barcelona,Tarjeta,1,2.0,5
533,2023-04-08,18:48,Brownie,Comida,Bruno,Sevilla,Tarjeta,1,2.86,0
534,2023-04-08,18:19,Bocadillo,Comida,Iván,Valencia,Tarjeta,1,4.59,0
535,2023-04-09,13:45,Brownie,Comida,Lucía,Madrid,Bizum,1,2.8,0
536,2023-04-09,11:48,Croissant,Comida,Lucía,Madrid,Tarjeta,1,2.24,0
537,2023-04-09,12:43,Chocolate,Bebida,Laura,Madrid,Tarjeta,1,3.0,0
538,2023-04-09,09:03,Chocolate,Bebida,Sofía,Madrid,Tarjeta,1,3.06,5
539,2023-04-09,18:02,Té,Bebida,Sergio,Madrid,Efectivo,1,2.5,5
540,2023-04-09,19:39,Bocadillo,Comida,Hugo,Zaragoza,Tarjeta,1,4.41,0
541,2023-04-09,11:34,Cookie,Comida,Hugo,Zaragoza,Tarjeta,2,1.8,0
542,2023-04-09,13:51,Cookie,Comida,Diego,Barcelona,Apple Pay,1,1.89,0
543,2023-04-10,13:58,Americano,Bebida,Iván,Valencia,Efectivo,1,2.04,0
544,2023-04-10,15:23,Latte,Bebida,Diego,Barcelona,Tarjeta,1,3.68,0
545,2023-04-10,08:36,Tostada,Comida,Mario,Madrid,Tarjeta,3,2.0,0
546,2023-04-10,14:21,Latte,Bebida,Lucía,Madrid,Tarjeta,1,3.5,0
547,2023-04-10,15:20,Brownie,Comida,Sergio,Madrid,Tarjeta,1,2.86,0
548,2023-04-10,15:58,Cookie,Comida,Iván,Valencia,Tarjeta,2,1.76,0
549,2023-04-10,19:38,Bocadillo,Comida,Iván,Valencia,Apple Pay,1,4.5,0
550,2023-04-10,14:26,Tostada,Comida,Carla,Madrid,Tarjeta,2,2.0,0
551,2023-04-10,07:36,Croissant,Comida,Elena,Madrid,Tarjeta,1,2.31,0
552,2023-04-11,11:51,Chocolate,Bebida,Marta,Madrid,Google Pay,1,3.06,0
553,2023-04-11,12:44,Brownie,Comida,Pablo,Madrid,Apple Pay,2,2.74,0
554,2023-04-11,12:42,Tostada,Comida,Bruno,Sevilla,Tarjeta,2,2.0,0
555,2023-04-11,19:36,Croissant,Comida,Ana,Madrid,Tarjeta,2,2.24,0
556,2023-04-11,18:49,Croissant,Comida,Nuria,Bilbao,Tarjeta,1,2.31,10
557,2023-04-11,13:01,Americano,Bebida,Laura,Madrid,Bizum,1,2.1,0
558,2023-04-11,17:36,Chocolate,Bebida,Laura,Madrid,Tarjeta,1,3.0,0
559,2023-04-12,08:29,Bocadillo,Comida,Nuria,Bilbao,Tarjeta,1,4.5,10
560,2023-04-12,17:40,Latte,Bebida,Marta,Madrid,Tarjeta,1,3.43,0
561,2023-04-12,16:00,Brownie,Comida,Lucía,Madrid,Tarjeta,1,2.8,5
562,2023-04-12,10:12,Chocolate,Bebida,Ana,Madrid,Efectivo,2,3.15,0
563,2023-04-12,10:56,Brownie,Comida,Marta,Madrid,Bizum,1,2.74,0
564,2023-04-13,19:33,Té,Bebida,Hugo,Zaragoza,Tarjeta,1,2.5,0
565,2023-04-13,08:12,Latte,Bebida,Mario,Madrid,Tarjeta,2,3.5,0
566,2023-04-13,19:33,Té,Bebida,Marta,Madrid,Apple Pay,2,2.5,0
567,2023-04-13,10:05,Chocolate,Bebida,Sergio,Madrid,Bizum,1,3.0,0
568,2023-04-13,18:26,Latte,Bebida,Hugo,Zaragoza,Efectivo,1,3.5,0
569,2023-04-13,19:55,Americano,Bebida,Bruno,Sevilla,Tarjeta,1,2.0,0
570,2023-04-13,09:35,Americano,Bebida,Marta,Madrid,Tarjeta,1,2.0,0
571,2023-04-13,15:51,Brownie,Comida,Pablo,Madrid,Google Pay,1,2.8,15
572,2023-04-14,12:40,Americano,Bebida,Carla,Madrid,Tarjeta,1,2.0,0
573,2023-04-14,11:22,Té,Bebida,Nuria,Bilbao,Efectivo,1,2.5,0
574,2023-04-14,13:22,Cookie,Comida,Nuria,Bilbao,Google Pay,1,1.76,0
575,2023-04-14,15:10,Latte,Bebida,Ana,Madrid,Google Pay,1,3.5,0
576,2023-04-14,08:41,Cappuccino,Bebida,Lucía,Madrid,Tarjeta,1,3.2,0
577,2023-04-14,17:39,Brownie,Comida,Sofía,Madrid,Tarjeta,1,2.8,0
578,2023-04-15,18:32,Brownie,Comida,Diego,Barcelona,Tarjeta,1,2.86,0
579,2023-04-15,13:38,Croissant,Comida,Sofía,Madrid,Tarjeta,1,2.2,0
580,2023-04-15,12:40,Latte,Bebida,Marta,Madrid,Efectivo,2,3.57,0
581,2023-04-15,12:06,Té,Bebida,Marta,Madrid,Tarjeta,1,2.55,0
582,2023-04-15,08:13,Té,Bebida,Sergio,Madrid,Tarjeta,1,2.62,0
583,2023-04-16,09:40,Chocolate,Bebida,Sergio,Madrid,Tarjeta,1,3.0,10
584,2023-04-16,07:45,Brownie,Comida,Mario,Madrid,Tarjeta,1,2.74,5
585,2023-04-16,08:59,Cookie,Comida,Iván,Valencia,Google Pay,1,1.8,0
586,2023-04-16,16:20,Latte,Bebida,Hugo,Zaragoza,Tarjeta,1,3.68,0
587,2023-04-16,11:29,Americano,Bebida,Iván,Valencia,Tarjeta,1,2.0,5
588,2023-04-16,17:43,Latte,Bebida,Ana,Madrid,Efectivo,2,3.43,0
589,2023-04-16,12:40,Cookie,Comida,Carla,Madrid,Google Pay,1,1.8,0
590,2023-04-16,12:55,Cookie,Comida,Carla,Madrid,Tarjeta,2,1.76,0
