ReservaID,FechaReserva,CanalID,CanalVenta,ClienteID,ClienteEmail,ClienteNombre,SeguroSiNo,EstadoReserva
3000262,2023-03-29,CH04,Partner,C0447,cliente0447@viajaya.es,Mario Hernández,No,Confirmada
3000263,2023-03-29,CH04,Partner,C0086,cliente0086@viajaya.es,Elena Díaz,No,Pendiente
3000264,2023-03-29,CH04,Partner,C0099,cliente0099@viajaya.es,Marta Hernández,No,Confirmada
3000265,2023-03-30,CH03,Agencia física,C0501,cliente0501@viajaya.es,Sofía Pérez,No,Confirmada
3000266,2023-03-30,CH02,Teléfono,C0081,cliente0081@viajaya.es,Lucía Ruiz,Sí,Confirmada
3000267,2023-03-31,CH01,Web,C0152,cliente0152@viajaya.es,Ana Sánchez,No,Confirmada
3000268,2023-03-31,CH04,Partner,C0270,cliente0270@viajaya.es,Lucía Pérez,Sí,Confirmada
3000269,2023-03-31,CH02,Teléfono,C0071,cliente0071@viajaya.es,Lucía Ruiz,No,Confirmada
3000270,2023-03-31,CH03,Agencia física,C0450,cliente0450@viajaya.es,Jorge Ruiz,No,Confirmada
3000271,2023-03-31,CH02,Teléfono,C0639,cliente0639@viajaya.es,Nuria Romero,Sí,Confirmada
3000272,2023-03-31,CH04,Partner,C0154,cliente0154@viajaya.es,Lucía Díaz,No,Confirmada
3000273,2023-04-01,CH01,Web,C0150,cliente0150@viajaya.es,Jorge García,No,Confirmada
3000274,2023-04-01,CH03,Agencia física,C0050,cliente0050@viajaya.es,David López,Sí,Confirmada
3000275,2023-04-01,CH04,Partner,C0332,cliente0332@viajaya.es,Lucía López,No,Confirmada
3000276,2023-04-01,CH02,Teléfono,C0384,cliente0384@viajaya.es,Laura Romero,No,Pendiente
3000277,2023-04-02,CH01,Web,C0558,cliente0558@viajaya.es,Elena Hernández,No,Confirmada
3000278,2023-04-02,CH02,Teléfono,C0138,cliente0138@viajaya.es,Jorge Romero,No,Confirmada
3000279,2023-04-02,CH04,Partner,C0112,cliente0112@viajaya.es,Pablo Navarro,No,Confirmada
3000280,2023-04-03,CH02,Teléfono,C0537,cliente0537@viajaya.es,David Martín,Sí,Confirmada
3000281,2023-04-03,CH03,Agencia física,C0211,cliente0211@viajaya.es,Mario Ruiz,No,Confirmada
3000282,2023-04-03,CH01,Web,C0009,cliente0009@viajaya.es,Marta Navarro,No,Confirmada
3000283,2023-04-03,CH04,Partner,C0609,cliente0609@viajaya.es,Laura Martín,Sí,Pendiente
3000284,2023-04-03,CH01,Web,C0266,cliente0266@viajaya.es,Lucía García,No,Pendiente
3000285,2023-04-04,CH01,Web,C0108,cliente0108@viajaya.es,David Romero,Sí,Confirmada
3000286,2023-04-04,CH01,Web,C0233,cliente0233@viajaya.es,Laura López,Sí,Pendiente
3000287,2023-04-04,CH02,Teléfono,C0086,cliente0086@viajaya.es,Elena Díaz,No,Confirmada
3000288,2023-04-04,CH02,Teléfono,C0208,cliente0208@viajaya.es,Ana Díaz,No,Confirmada
3000289,2023-04-05,CH04,Partner,C0613,cliente0613@viajaya.es,Bruno López,Sí,Confirmada
3000290,2023-04-05,CH04,Partner,C0530,cliente0530@viajaya.es,Ana Sánchez,No,Confirmada
3000291,2023-04-05,CH04,Partner,C0528,cliente0528@viajaya.es,Elena Ruiz,No,Confirmada
3000292,2023-04-05,CH03,Agencia física,C0205,cliente0205@viajaya.es,Elena Sánchez,Sí,Confirmada
3000293,2023-04-05,CH02,Teléfono,C0640,cliente0640@viajaya.es,Laura López,Sí,Confirmada
3000294,2023-04-06,CH04,Partner,C0261,cliente0261@viajaya.es,Elena Díaz,No,Confirmada
3000295,2023-04-06,CH04,Partner,C0507,cliente0507@viajaya.es,Hugo Martín,No,Pendiente
3000296,2023-04-06,CH03,Agencia física,C0067,cliente0067@viajaya.es,Carla Romero,No,Confirmada
3000297,2023-04-07,CH03,Agencia física,C0468,cliente0468@viajaya.es,Pablo López,No,Confirmada
3000298,2023-04-07,CH04,Partner,C0130,cliente0130@viajaya.es,Mario Martín,No,Confirmada
3000299,2023-04-07,CH04,Partner,C0196,cliente0196@viajaya.es,Nuria Martín,No,Confirmada
3000300,2023-04-07,CH01,Web,C0083,cliente0083@viajaya.es,Nuria Romero,No,Confirmada
3000301,2023-04-07,CH01,Web,C0461,cliente0461@viajaya.es,Hugo Ruiz,Sí,Confirmada
3000302,2023-04-08,CH02,Teléfono,C0542,cliente0542@viajaya.es,Nuria Navarro,No,Confirmada
3000303,2023-04-08,CH02,Teléfono,C0156,cliente0156@viajaya.es,Elena Martín,No,Confirmada
3000304,2023-04-08,CH03,Agencia física,C0270,cliente0270@viajaya.es,Lucía Pérez,No,Confirmada
3000305,2023-04-08,CH01,Web,C0261,cliente0261@viajaya.es,Elena Díaz,Sí,Confirmada
3000306,2023-04-08,CH01,Web,C0465,cliente0465@viajaya.es,Bruno López,No,Confirmada
3000307,2023-04-08,CH04,Partner,C0467,cliente0467@viajaya.es,Jorge Navarro,No,Pendiente
3000308,2023-04-08,CH02,Teléfono,C0020,cliente0020@viajaya.es,David Martín,Sí,Confirmada
3000309,2023-04-09,CH02,Teléfono,C0486,cliente0486@viajaya.es,David Ruiz,No,Confirmada
3000310,2023-04-09,CH04,Partner,C0557,cliente0557@viajaya.es,Elena Ruiz,No,Confirmada
3000311,2023-04-09,CH03,Agencia física,C0336,cliente0336@viajaya.es,Lucía García,Sí,Confirmada
3000312,2023-04-10,CH03,Agencia física,C0182,cliente0182@viajaya.es,Pablo Martín,No,Confirmada
3000313,2023-04-10,CH01,Web,C0043,cliente0043@viajaya.es,Ana García,No,Confirmada
3000314,2023-04-10,CH02,Teléfono,C0565,cliente0565@viajaya.es,Sofía Díaz,Sí,Confirmada
3000315,2023-04-10,CH02,Teléfono,C0486,cliente0486@viajaya.es,David Ruiz,No,Confirmada
3000316,2023-04-10,CH04,Partner,C0098,cliente0098@viajaya.es,Carla Sánchez,Sí,Confirmada
3000317,2023-04-11,CH01,Web,C0237,cliente0237@viajaya.es,Lucía Martín,No,Confirmada
3000318,2023-04-11,CH03,Agencia física,C0021,cliente0021@viajaya.es,David Hernández,No,Confirmada
3000319,2023-04-11,CH01,Web,C0613,cliente0613@viajaya.es,Bruno López,No,Confirmada
3000320,2023-04-11,CH03,Agencia física,C0413,cliente0413@viajaya.es,Ana Sánchez,Sí,Confirmada
3000321,2023-04-12,CH04,Partner,C0540,cliente0540@viajaya.es,Nuria Díaz,No,Confirmada
3000322,2023-04-12,CH03,Agencia física,C0574,cliente0574@viajaya.es,Elena Ruiz,Sí,Confirmada
3000323,2023-04-12,CH04,Partner,C0466,cliente0466@viajaya.es,Mario Martín,No,Pendiente
3000324,2023-04-12,CH01,Web,C0035,cliente0035@viajaya.es,Ana Hernández,No,Confirmada
3000325,2023-04-12,CH03,Agencia física,C0102,cliente0102@viajaya.es,Jorge Hernández,No,Confirmada
3000326,2023-04-13,CH02,Teléfono,C0526,cliente0526@viajaya.es,Elena Hernández,No,Confirmada
3000327,2023-04-13,CH03,Agencia física,C0008,cliente0008@viajaya.es,Jorge López,Sí,Confirmada
3000328,2023-04-13,CH01,Web,C0501,cliente0501@viajaya.es,Sofía Pérez,Sí,Confirmada
3000329,2023-04-13,CH01,Web,C0537,cliente0537@viajaya.es,David Martín,No,Pendiente
3000330,2023-04-14,CH04,Partner,C0634,cliente0634@viajaya.es,Lucía Hernández,Sí,Confirmada
3000331,2023-04-14,CH03,Agencia física,C0030,cliente0030@viajaya.es,Marta García,No,Confirmada
3000332,2023-04-14,CH02,Teléfono,C0556,cliente0556@viajaya.es,Lucía García,No,Confirmada
3000333,2023-04-15,CH03,Agencia física,C0102,cliente0102@viajaya.es,Jorge Hernández,Sí,Confirmada
3000334,2023-04-15,CH03,Agencia física,C0637,cliente0637@viajaya.es,Laura Ruiz,No,Confirmada
3000335,2023-04-15,CH01,Web,C0619,cliente0619@viajaya.es,Marta Navarro,Sí,Confirmada
3000336,2023-04-16,CH01,Web,C0630,cliente0630@viajaya.es,Nuria García,No,Confirmada
3000337,2023-04-16,CH03,Agencia física,C0407,cliente0407@viajaya.es,Jorge Ruiz,Sí,Pendiente
3000338,2023-04-16,CH01,Web,C0272,cliente0272@viajaya.es,Marta Navarro,No,Confirmada
3000339,2023-04-17,CH04,Partner,C0315,cliente0315@viajaya.es,Laura Romero,No,Confirmada
3000340,2023-04-17,CH03,Agencia física,C0395,cliente0395@viajaya.es,Jorge López,Sí,Confirmada
3000341,2023-04-17,CH01,Web,C0539,cliente0539@viajaya.es,Laura García,No,Confirmada
3000342,2023-04-17,CH04,Partner,C0280,cliente0280@viajaya.es,Bruno Hernández,No,Pendiente
3000343,2023-04-17,CH02,Teléfono,C0444,cliente0444@viajaya.es,Bruno López,No,Confirmada
3000344,2023-04-17,CH01,Web,C0382,cliente0382@viajaya.es,Jorge García,No,Confirmada
3000345,2023-04-17,CH04,Partner,C0499,cliente0499@viajaya.es,Elena Pérez,No,Confirmada
3000346,2023-04-17,CH02,Teléfono,C0183,cliente0183@viajaya.es,Marta Martín,Sí,Pendiente
3000347,2023-04-17,CH04,Partner,C0502,cliente0502@viajaya.es,David Sánchez,Sí,Confirmada
3000348,2023-04-18,CH01,Web,C0082,cliente0082@viajaya.es,Lucía Sánchez,No,Confirmada
3000349,2023-04-18,CH01,Web,C0529,cliente0529@viajaya.es,Carla Ruiz,No,Pendiente
3000350,2023-04-18,CH01,Web,C0393,cliente0393@viajaya.es,Bruno García,No,Confirmada
3000351,2023-04-18,CH01,Web,C0482,cliente0482@viajaya.es,Laura Romero,No,Confirmada
3000352,2023-04-18,CH02,Teléfono,C0340,cliente0340@viajaya.es,Nuria Romero,Sí,Confirmada
3000353,2023-04-18,CH01,Web,C0022,cliente0022@viajaya.es,Hugo Navarro,Sí,Confirmada
3000354,2023-04-18,CH01,Web,C0228,cliente0228@viajaya.es,Laura García,No,Pendiente
3000355,2023-04-18,CH01,Web,C0288,cliente0288@viajaya.es,Elena Navarro,No,Confirmada
3000356,2023-04-19,CH01,Web,C0263,cliente0263@viajaya.es,Laura Pérez,Sí,Confirmada
3000357,2023-04-19,CH01,Web,C0004,cliente0004@viajaya.es,Mario Sánchez,Sí,Confirmada
3000358,2023-04-19,CH01,Web,C0393,cliente0393@viajaya.es,Bruno García,Sí,Confirmada
3000359,2023-04-19,CH04,Partner,C0031,cliente0031@viajaya.es,Laura Martín,Sí,Confirmada
3000360,2023-04-19,CH01,Web,C0146,cliente0146@viajaya.es,Jorge Hernández,No,Confirmada
3000361,2023-04-20,CH02,Teléfono,C0316,cliente0316@viajaya.es,Hugo Romero,No,Confirmada
3000362,2023-04-20,CH04,Partner,C0206,cliente0206@viajaya.es,Mario Díaz,No,Confirmada
3000363,2023-04-20,CH01,Web,C0090,cliente0090@viajaya.es,Laura Ruiz,No,Confirmada
3000364,2023-04-20,CH04,Partner,C0438,cliente0438@viajaya.es,Bruno Navarro,Sí,Confirmada
3000365,2023-04-20,CH03,Agencia física,C0404,cliente0404@viajaya.es,Lucía Díaz,No,Confirmada
3000366,2023-04-21,CH01,Web,C0168,cliente0168@viajaya.es,Ana Sánchez,No,Confirmada
3000367,2023-04-21,CH02,Teléfono,C0221,cliente0221@viajaya.es,Carla Sánchez,No,Pendiente
3000368,2023-04-21,CH03,Agencia física,C0238,cliente0238@viajaya.es,Lucía Díaz,No,Confirmada
3000369,2023-04-21,CH03,Agencia física,C0271,cliente0271@viajaya.es,David Hernández,No,Confirmada
3000370,2023-04-21,CH03,Agencia física,C0151,cliente0151@viajaya.es,Jorge Díaz,No,Confirmada
3000371,2023-04-21,CH02,Teléfono,C0147,cliente0147@viajaya.es,Nuria Ruiz,No,Confirmada
3000372,2023-04-22,CH04,Partner,C0575,cliente0575@viajaya.es,David López,Sí,Confirmada
3000373,2023-04-22,CH04,Partner,C0408,cliente0408@viajaya.es,Lucía Hernández,Sí,Confirmada
3000374,2023-04-22,CH03,Agencia física,C0571,cliente0571@viajaya.es,Bruno Hernández,No,Cancelada
3000375,2023-04-23,CH03,Agencia física,C0440,cliente0440@viajaya.es,Mario López,No,Confirmada
3000376,2023-04-23,CH02,Teléfono,C0327,cliente0327@viajaya.es,Mario Navarro,No,Confirmada
3000377,2023-04-24,CH02,Teléfono,C0612,cliente0612@viajaya.es,Carla Pérez,Sí,Confirmada
3000378,2023-04-24,CH04,Partner,C0344,cliente0344@viajaya.es,David Sánchez,No,Confirmada
3000379,2023-04-24,CH03,Agencia física,C0315,cliente0315@viajaya.es,Laura Romero,No,Confirmada
3000380,2023-04-24,CH01,Web,C0122,cliente0122@viajaya.es,Sofía Martín,No,Confirmada
3000381,2023-04-24,CH01,Web,C0394,cliente0394@viajaya.es,Hugo López,No,Confirmada
3000382,2023-04-24,CH04,Partner,C0252,cliente0252@viajaya.es,Sofía Martín,Sí,Confirmada
3000383,2023-04-24,CH02,Teléfono,C0408,cliente0408@viajaya.es,Lucía Hernández,Sí,Confirmada
3000384,2023-04-25,CH03,Agencia física,C0114,cliente0114@viajaya.es,Ana López,No,Confirmada
3000385,2023-04-25,CH04,Partner,C0615,cliente0615@viajaya.es,Laura Romero,No,Pendiente
3000386,2023-04-25,CH01,Web,C0257,cliente0257@viajaya.es,Marta Pérez,No,Pendiente
3000387,2023-04-25,CH03,Agencia física,C0292,cliente0292@viajaya.es,Elena Ruiz,Sí,Confirmada
3000388,2023-04-25,CH04,Partner,C0512,cliente0512@viajaya.es,Mario Sánchez,Sí,Confirmada
3000389,2023-04-25,CH02,Teléfono,C0352,cliente0352@viajaya.es,Pablo López,No,Confirmada
3000390,2023-04-25,CH03,Agencia física,C0269,cliente0269@viajaya.es,Sofía Martín,No,Confirmada
3000391,2023-04-25,CH02,Teléfono,C0351,cliente0351@viajaya.es,Pablo Pérez,Sí,Confirmada
3000392,2023-04-25,CH01,Web,C0468,cliente0468@viajaya.es,Pablo López,No,Confirmada
3000393,2023-04-25,CH03,Agencia física,C0322,cliente0322@viajaya.es,Carla Martín,No,Pendiente
3000394,2023-04-26,CH01,Web,C0557,cliente0557@viajaya.es,Elena Ruiz,Sí,Confirmada
3000395,2023-04-26,CH01,Web,C0509,cliente0509@viajaya.es,Nuria Hernández,No,Confirmada
3000396,2023-04-26,CH04,Partner,C0041,cliente0041@viajaya.es,Carla Romero,No,Confirmada
3000397,2023-04-26,CH04,Partner,C0154,cliente0154@viajaya.es,Lucía Díaz,No,Confirmada
3000398,2023-04-26,CH03,Agencia física,C0290,cliente0290@viajaya.es,Carla Díaz,No,Pendiente
3000399,2023-04-26,CH04,Partner,C0417,cliente0417@viajaya.es,Bruno Ruiz,No,Pendiente
3000400,2023-04-26,CH03,Agencia física,C0397,cliente0397@viajaya.es,Lucía Pérez,No,Confirmada
3000401,2023-04-26,CH03,Agencia física,C0545,cliente0545@viajaya.es,Lucía López,Sí,Cancelada
3000402,2023-04-26,CH01,Web,C0154,cliente0154@viajaya.es,Lucía Díaz,Sí,Confirmada
3000403,2023-04-27,CH03,Agencia física,C0309,cliente0309@viajaya.es,Nuria Díaz,No,Confirmada
3000404,2023-04-27,CH03,Agencia física,C0341,cliente0341@viajaya.es,David Martín,No,Pendiente
3000405,2023-04-27,CH04,Partner,C0513,cliente0513@viajaya.es,Nuria Díaz,Sí,Cancelada
3000406,2023-04-28,CH01,Web,C0260,cliente0260@viajaya.es,Laura Romero,No,Confirmada
3000407,2023-04-28,CH03,Agencia física,C0269,cliente0269@viajaya.es,Sofía Martín,No,Confirmada
3000408,2023-04-29,CH04,Partner,C0521,cliente0521@viajaya.es,Pablo Martín,No,Confirmada
3000409,2023-04-29,CH04,Partner,C0056,cliente0056@viajaya.es,Sofía Martín,Sí,Confirmada
3000410,2023-04-30,CH03,Agencia física,C0300,cliente0300@viajaya.es,Elena García,Sí,Confirmada
3000411,2023-04-30,CH03,Agencia física,C0249,cliente0249@viajaya.es,Sofía Sánchez,Sí,Confirmada
3000412,2023-04-30,CH04,Partner,C0630,cliente0630@viajaya.es,Nuria García,No,Confirmada
3000413,2023-04-30,CH03,Agencia física,C0593,cliente0593@viajaya.es,Ana Díaz,No,Confirmada
3000414,2023-04-30,CH03,Agencia física,C0309,cliente0309@viajaya.es,Nuria Díaz,No,Pendiente
3000415,2023-04-30,CH04,Partner,C0398,cliente0398@viajaya.es,Mario Hernández,Sí,Confirmada
3000416,2023-05-01,CH02,Teléfono,C0627,cliente0627@viajaya.es,David Navarro,No,Confirmada
3000417,2023-05-01,CH04,Partner,C0264,cliente0264@viajaya.es,Ana García,Sí,Confirmada
3000418,2023-05-02,CH04,Partner,C0028,cliente0028@viajaya.es,Sofía Romero,No,Confirmada
3000419,2023-05-02,CH01,Web,C0048,cliente0048@viajaya.es,Hugo Ruiz,No,Confirmada
3000420,2023-05-02,CH01,Web,C0004,cliente0004@viajaya.es,Mario Sánchez,Sí,Confirmada
3000421,2023-05-03,CH03,Agencia física,C0563,cliente0563@viajaya.es,Sofía Navarro,No,Confirmada
3000422,2023-05-03,CH04,Partner,C0560,cliente0560@viajaya.es,Pablo Navarro,Sí,Confirmada
3000423,2023-05-03,CH04,Partner,C0375,cliente0375@viajaya.es,Laura Díaz,No,Confirmada
3000424,2023-05-04,CH04,Partner,C0353,cliente0353@viajaya.es,Hugo Romero,No,Confirmada
3000425,2023-05-04,CH01,Web,C0555,cliente0555@viajaya.es,Nuria Ruiz,No,Pendiente
3000426,2023-05-05,CH04,Partner,C0374,cliente0374@viajaya.es,Mario Hernández,Sí,Pendiente
3000427,2023-05-05,CH01,Web,C0109,cliente0109@viajaya.es,Bruno Sánchez,No,Pendiente
3000428,2023-05-05,CH03,Agencia física,C0009,cliente0009@viajaya.es,Marta Navarro,No,Confirmada
3000429,2023-05-05,CH04,Partner,C0063,cliente0063@viajaya.es,Jorge Pérez,No,Confirmada
3000430,2023-05-05,CH03,Agencia física,C0558,cliente0558@viajaya.es,Elena Hernández,No,Confirmada
3000431,2023-05-05,CH02,Teléfono,C0538,cliente0538@viajaya.es,Marta Hernández,Sí,Confirmada
3000432,2023-05-05,CH01,Web,C0239,cliente0239@viajaya.es,Nuria Romero,Sí,Confirmada
3000433,2023-05-05,CH01,Web,C0240,cliente0240@viajaya.es,Jorge Pérez,No,Confirmada
3000434,2023-05-06,CH04,Partner,C0052,cliente0052@viajaya.es,Lucía Romero,No,Confirmada
3000435,2023-05-06,CH02,Teléfono,C0537,cliente0537@viajaya.es,David Martín,Sí,Confirmada
3000436,2023-05-06,CH01,Web,C0214,cliente0214@viajaya.es,Hugo Díaz,No,Pendiente
3000437,2023-05-07,CH03,Agencia física,C0335,cliente0335@viajaya.es,David Pérez,No,Pendiente
3000438,2023-05-07,CH02,Teléfono,C0224,cliente0224@viajaya.es,Laura Romero,Sí,Confirmada
3000439,2023-05-07,CH02,Teléfono,C0492,cliente0492@viajaya.es,Bruno Ruiz,No,Confirmada
3000440,2023-05-08,CH03,Agencia física,C0609,cliente0609@viajaya.es,Laura Martín,No,Confirmada
3000441,2023-05-08,CH01,Web,C0004,cliente0004@viajaya.es,Mario Sánchez,No,Confirmada
3000442,2023-05-08,CH02,Teléfono,C0545,cliente0545@viajaya.es,Lucía López,No,Cancelada
3000443,2023-05-08,CH02,Teléfono,C0115,cliente0115@viajaya.es,David Martín,Sí,Confirmada
3000444,2023-05-08,CH03,Agencia física,C0503,cliente0503@viajaya.es,Mario Romero,No,Confirmada
3000445,2023-05-09,CH02,Teléfono,C0023,cliente0023@viajaya.es,Ana Ruiz,No,Confirmada
3000446,2023-05-09,CH03,Agencia física,C0561,cliente0561@viajaya.es,Ana López,Sí,Confirmada
3000447,2023-05-09,CH01,Web,C0577,cliente0577@viajaya.es,Ana Navarro,No,Pendiente
3000448,2023-05-09,CH03,Agencia física,C0294,cliente0294@viajaya.es,Pablo García,No,Pendiente
3000449,2023-05-09,CH03,Agencia física,C0350,cliente0350@viajaya.es,Marta Sánchez,No,Confirmada
3000450,2023-05-09,CH04,Partner,C0015,cliente0015@viajaya.es,Laura López,No,Confirmada
3000451,2023-05-09,CH01,Web,C0421,cliente0421@viajaya.es,Hugo Martín,No,Confirmada
3000452,2023-05-10,CH04,Partner,C0554,cliente0554@viajaya.es,Jorge Díaz,No,Confirmada
3000453,2023-05-10,CH03,Agencia física,C0569,cliente0569@viajaya.es,Sofía Díaz,Sí,Confirmada
3000454,2023-05-10,CH03,Agencia física,C0093,cliente0093@viajaya.es,David Díaz,Sí,Confirmada
3000455,2023-05-10,CH03,Agencia física,C0305,cliente0305@viajaya.es,Nuria Ruiz,No,Confirmada
3000456,2023-05-10,CH01,Web,C0442,cliente0442@viajaya.es,Nuria Martín,No,Confirmada
3000457,2023-05-10,CH03,Agencia física,C0364,cliente0364@viajaya.es,Mario López,No,Confirmada
3000458,2023-05-11,CH01,Web,C0286,cliente0286@viajaya.es,Nuria Sánchez,No,Confirmada
3000459,2023-05-11,CH04,Partner,C0641,cliente0641@viajaya.es,Marta García,No,Confirmada
3000460,2023-05-11,CH04,Partner,C0287,cliente0287@viajaya.es,Elena Navarro,No,Pendiente
3000461,2023-05-11,CH02,Teléfono,C0544,cliente0544@viajaya.es,Hugo López,No,Confirmada
3000462,2023-05-11,CH02,Teléfono,C0027,cliente0027@viajaya.es,Hugo Martín,No,Confirmada
3000463,2023-05-12,CH01,Web,C0017,cliente0017@viajaya.es,Carla Pérez,No,Confirmada
3000464,2023-05-13,CH02,Teléfono,C0433,cliente0433@viajaya.es,Carla Hernández,No,Confirmada
3000465,2023-05-13,CH03,Agencia física,C0357,cliente0357@viajaya.es,Carla Navarro,No,Confirmada
3000466,2023-05-13,CH02,Teléfono,C0238,cliente0238@viajaya.es,Lucía Díaz,No,Confirmada
3000467,2023-05-14,CH03,Agencia física,C0196,cliente0196@viajaya.es,Nuria Martín,No,Confirmada
3000468,2023-05-14,CH02,Teléfono,C0224,cliente0224@viajaya.es,Laura Romero,No,Confirmada
3000469,2023-05-14,CH03,Agencia física,C0146,cliente0146@viajaya.es,Jorge Hernández,Sí,Confirmada
3000470,2023-05-15,CH01,Web,C0230,cliente0230@viajaya.es,Elena López,Sí,Confirmada
3000471,2023-05-15,CH02,Teléfono,C0341,cliente0341@viajaya.es,David Martín,No,Confirmada
3000472,2023-05-15,CH04,Partner,C0348,cliente0348@viajaya.es,Ana Ruiz,No,Confirmada
3000473,2023-05-15,CH01,Web,C0009,cliente0009@viajaya.es,Marta Navarro,Sí,Confirmada
3000474,2023-05-15,CH04,Partner,C0645,cliente0645@viajaya.es,Sofía Hernández,No,Confirmada
3000475,2023-05-16,CH04,Partner,C0135,cliente0135@viajaya.es,Laura Pérez,No,Confirmada
3000476,2023-05-16,CH03,Agencia física,C0628,cliente0628@viajaya.es,Elena García,Sí,Confirmada
3000477,2023-05-16,CH04,Partner,C0178,cliente0178@viajaya.es,Nuria García,No,Confirmada
3000478,2023-05-16,CH04,Partner,C0502,cliente0502@viajaya.es,David Sánchez,No,Confirmada
3000479,2023-05-16,CH02,Teléfono,C0644,cliente0644@viajaya.es,Lucía López,No,Confirmada
3000480,2023-05-17,CH01,Web,C0498,cliente0498@viajaya.es,Marta Romero,No,Confirmada
3000481,2023-05-18,CH01,Web,C0033,cliente0033@viajaya.es,Carla López,No,Confirmada
3000482,2023-05-18,CH03,Agencia física,C0226,cliente0226@viajaya.es,Bruno Ruiz,No,Confirmada
3000483,2023-05-18,CH01,Web,C0462,cliente0462@viajaya.es,Mario Martín,Sí,Confirmada
3000484,2023-05-18,CH02,Teléfono,C0463,cliente0463@viajaya.es,Ana Navarro,Sí,Confirmada
3000485,2023-05-18,CH03,Agencia física,C0488,cliente0488@viajaya.es,Nuria Romero,Sí,Confirmada
3000486,2023-05-18,CH01,Web,C0144,cliente0144@viajaya.es,Carla Sánchez,Sí,Cancelada
3000487,2023-05-18,CH02,Teléfono,C0593,cliente0593@viajaya.es,Ana Díaz,No,Confirmada
3000488,2023-05-19,CH03,Agencia física,C0023,cliente0023@viajaya.es,Ana Ruiz,No,Confirmada
3000489,2023-05-19,CH01,Web,C0017,cliente0017@viajaya.es,Carla Pérez,No,Confirmada
3000490,2023-05-19,CH03,Agencia física,C0290,cliente0290@viajaya.es,Carla Díaz,No,Confirmada
3000491,2023-05-20,CH03,Agencia física,C0319,cliente0319@viajaya.es,Jorge Hernández,No,Confirmada
3000492,2023-05-20,CH04,Partner,C0159,cliente0159@viajaya.es,Bruno Hernández,Sí,Confirmada
3000493,2023-05-20,CH04,Partner,C0312,cliente0312@viajaya.es,David Martín,No,Pendiente
3000494,2023-05-20,CH01,Web,C0335,cliente0335@viajaya.es,David Pérez,No,Confirmada
3000495,2023-05-20,CH02,Teléfono,C0077,cliente0077@viajaya.es,Hugo Romero,Sí,Confirmada
3000496,2023-05-21,CH02,Teléfono,C0091,cliente0091@viajaya.es,Pablo Hernández,No,Confirmada
3000497,2023-05-21,CH01,Web,C0526,cliente0526@viajaya.es,Elena Hernández,No,Confirmada
3000498,2023-05-21,CH03,Agencia física,C0132,cliente0132@viajaya.es,Bruno García,No,Confirmada
3000499,2023-05-21,CH01,Web,C0473,cliente0473@viajaya.es,Elena Hernández,No,Confirmada
