PedidoID,FechaPedido,Canal,Tienda,ClienteEmail,ClienteNombre,CiudadEnvio,MetodoPago,EstadoPedido
1000253,2023-03-06,Fisico,Sol,cliente0310@nordco.es,David Romero,Madrid,PayPal,Entregado
1000254,2023-03-06,Online,-,cliente0443@nordco.es,Ana García,Málaga,Tarjeta,Entregado
1000255,2023-03-07,Fisico,Triana,cliente0403@nordco.es,Mario Sánchez,Sevilla,PayPal,Entregado
1000256,2023-03-07,Online,-,cliente0266@nordco.es,Marta Romero,Málaga,Google Pay,Entregado
1000257,2023-03-07,Fisico,Triana,cliente0154@nordco.es,Elena Sánchez,Sevilla,PayPal,Entregado
1000258,2023-03-07,Online,-,cliente0319@nordco.es,David Ruiz,Zaragoza,Tarjeta,Entregado
1000259,2023-03-08,Fisico,Colón,cliente0380@nordco.es,Lucía Sánchez,Valencia,Tarjeta,Entregado
1000260,2023-03-08,Fisico,Colón,cliente0262@nordco.es,Sofía Díaz,Valencia,PayPal,Entregado
1000261,2023-03-08,Online,-,cliente0150@nordco.es,Ana Pérez,Sevilla,Tarjeta,Entregado
1000262,2023-03-09,Fisico,Diagonal,cliente0190@nordco.es,Mario Pérez,Barcelona,Tarjeta,Entregado
1000263,2023-03-09,Online,-,cliente0175@nordco.es,Nuria Ruiz,Bilbao,Tarjeta,Entregado
1000264,2023-03-09,Online,-,cliente0225@nordco.es,Jorge Díaz,Sevilla,Tarjeta,Entregado
1000265,2023-03-09,Online,-,cliente0202@nordco.es,Jorge Ruiz,Alicante,Tarjeta,Entregado
1000266,2023-03-10,Fisico,Diagonal,cliente0016@nordco.es,David Martín,Barcelona,Bizum,Devuelto
1000267,2023-03-10,Online,-,cliente0252@nordco.es,Nuria Ruiz,Alicante,ContraReembolso,Entregado
1000268,2023-03-10,Online,-,cliente0248@nordco.es,Bruno López,Málaga,Tarjeta,Entregado
1000269,2023-03-10,Fisico,Sol,cliente0006@nordco.es,Hugo Ruiz,Madrid,PayPal,Entregado
1000270,2023-03-10,Fisico,Gran Via,cliente0044@nordco.es,David García,Madrid,Tarjeta,Entregado
1000271,2023-03-10,Fisico,Gran Via,cliente0260@nordco.es,Sara López,Madrid,Tarjeta,Entregado
1000272,2023-03-10,Online,-,cliente0253@nordco.es,Sara Ruiz,Madrid,Google Pay,Entregado
1000273,2023-03-10,Fisico,Sol,cliente0396@nordco.es,Nuria Sánchez,Madrid,Tarjeta,Entregado
1000274,2023-03-10,Online,-,cliente0306@nordco.es,Jorge López,Zaragoza,Tarjeta,Entregado
1000275,2023-03-11,Online,-,cliente0080@nordco.es,Sofía Hernández,Zaragoza,PayPal,Entregado
1000276,2023-03-11,Online,-,cliente0392@nordco.es,Marta Navarro,Madrid,Bizum,Entregado
1000277,2023-03-11,Online,-,cliente0410@nordco.es,Pablo Díaz,Madrid,PayPal,Entregado
1000278,2023-03-11,Online,-,cliente0103@nordco.es,Lucía García,Zaragoza,Google Pay,Entregado
1000279,2023-03-11,Online,-,cliente0089@nordco.es,Sara Díaz,Sevilla,Tarjeta,Entregado
1000280,2023-03-12,Online,-,cliente0187@nordco.es,Hugo Sánchez,Málaga,Tarjeta,Entregado
1000281,2023-03-12,Fisico,Diagonal,cliente0329@nordco.es,Elena Díaz,Barcelona,PayPal,Entregado
1000282,2023-03-12,Online,-,cliente0370@nordco.es,Pablo Pérez,Málaga,Tarjeta,Entregado
1000283,2023-03-12,Fisico,Triana,cliente0137@nordco.es,Claudia Hernández,Sevilla,Tarjeta,Entregado
1000284,2023-03-12,Online,-,cliente0014@nordco.es,Sofía Hernández,Málaga,PayPal,Entregado
1000285,2023-03-12,Fisico,Colón,cliente0092@nordco.es,Jorge Sánchez,Valencia,Tarjeta,Entregado
1000286,2023-03-12,Online,-,cliente0205@nordco.es,Nuria García,Valencia,PayPal,Entregado
1000287,2023-03-12,Online,-,cliente0004@nordco.es,Bruno Hernández,Zaragoza,Google Pay,Entregado
1000288,2023-03-12,Online,-,cliente0179@nordco.es,Sara Martín,Zaragoza,Tarjeta,Entregado
1000289,2023-03-13,Online,-,cliente0215@nordco.es,Mario García,Valencia,Tarjeta,Entregado
1000290,2023-03-13,Online,-,cliente0347@nordco.es,David Romero,Valencia,Tarjeta,Entregado
1000291,2023-03-13,Fisico,Colón,cliente0434@nordco.es,Ana Navarro,Valencia,Google Pay,Cancelado
1000292,2023-03-13,Online,-,cliente0408@nordco.es,Nuria Díaz,Barcelona,Bizum,Entregado
1000293,2023-03-13,Online,-,cliente0031@nordco.es,Pablo Sánchez,Zaragoza,Bizum,Entregado
1000294,2023-03-13,Online,-,cliente0361@nordco.es,Elena Hernández,Madrid,Tarjeta,Entregado
1000295,2023-03-14,Online,-,cliente0014@nordco.es,Sofía Hernández,Alicante,PayPal,Entregado
1000296,2023-03-14,Online,-,cliente0433@nordco.es,Lucía López,Madrid,PayPal,Entregado
1000297,2023-03-14,Online,-,cliente0163@nordco.es,Hugo García,Valencia,Tarjeta,Entregado
1000298,2023-03-14,Fisico,Diagonal,cliente0375@nordco.es,Lucía Navarro,Barcelona,Tarjeta,Entregado
1000299,2023-03-14,Fisico,Gran Via,cliente0187@nordco.es,Hugo Sánchez,Madrid,Bizum,Entregado
1000300,2023-03-14,Fisico,Sol,cliente0200@nordco.es,Marta García,Madrid,Bizum,Entregado
1000301,2023-03-14,Fisico,Diagonal,cliente0082@nordco.es,Marta López,Barcelona,Tarjeta,Entregado
1000302,2023-03-14,Online,-,cliente0450@nordco.es,Claudia Pérez,Alicante,Apple Pay,Entregado
1000303,2023-03-14,Fisico,Diagonal,cliente0186@nordco.es,Ana Martín,Barcelona,Apple Pay,Entregado
1000304,2023-03-15,Fisico,Gran Via,cliente0153@nordco.es,Lucía Martín,Madrid,Tarjeta,Entregado
1000305,2023-03-15,Online,-,cliente0285@nordco.es,Nuria Díaz,Sevilla,Tarjeta,Entregado
1000306,2023-03-15,Fisico,Sol,cliente0305@nordco.es,Bruno Díaz,Madrid,Tarjeta,Entregado
1000307,2023-03-15,Fisico,Triana,cliente0413@nordco.es,Sara García,Sevilla,Apple Pay,Entregado
1000308,2023-03-15,Online,-,cliente0221@nordco.es,Lucía Martín,Madrid,Google Pay,Entregado
1000309,2023-03-15,Fisico,Gran Via,cliente0239@nordco.es,Jorge Sánchez,Madrid,Bizum,Devuelto
1000310,2023-03-16,Online,-,cliente0370@nordco.es,Pablo Pérez,Bilbao,Google Pay,Entregado
1000311,2023-03-16,Online,-,cliente0404@nordco.es,Claudia Martín,Zaragoza,Tarjeta,Entregado
1000312,2023-03-16,Online,-,cliente0101@nordco.es,Mario Hernández,Alicante,Tarjeta,Entregado
1000313,2023-03-16,Fisico,Gran Via,cliente0247@nordco.es,Ana Sánchez,Madrid,Apple Pay,Entregado
1000314,2023-03-16,Online,-,cliente0038@nordco.es,Nuria Pérez,Málaga,PayPal,Entregado
1000315,2023-03-16,Online,-,cliente0445@nordco.es,Mario Martín,Valencia,Tarjeta,Entregado
1000316,2023-03-17,Online,-,cliente0429@nordco.es,Lucía Hernández,Barcelona,Tarjeta,Entregado
1000317,2023-03-17,Fisico,Colón,cliente0411@nordco.es,Claudia Hernández,Valencia,Tarjeta,Entregado
1000318,2023-03-17,Fisico,Colón,cliente0219@nordco.es,Lucía Ruiz,Valencia,Tarjeta,Entregado
1000319,2023-03-17,Fisico,Colón,cliente0380@nordco.es,Lucía Sánchez,Valencia,Tarjeta,Entregado
1000320,2023-03-17,Online,-,cliente0255@nordco.es,Nuria Martín,Málaga,PayPal,Entregado
1000321,2023-03-17,Fisico,Triana,cliente0083@nordco.es,Lucía García,Sevilla,Tarjeta,Entregado
1000322,2023-03-17,Fisico,Diagonal,cliente0258@nordco.es,Jorge Hernández,Barcelona,Tarjeta,Entregado
1000323,2023-03-17,Online,-,cliente0045@nordco.es,Hugo Sánchez,Madrid,Tarjeta,Entregado
1000324,2023-03-17,Online,-,cliente0076@nordco.es,Claudia Hernández,Zaragoza,Tarjeta,Devuelto
1000325,2023-03-17,Online,-,cliente0289@nordco.es,Bruno Ruiz,Sevilla,Tarjeta,Entregado
1000326,2023-03-17,Online,-,cliente0420@nordco.es,Claudia Hernández,Barcelona,PayPal,Entregado
1000327,2023-03-18,Fisico,Sol,cliente0118@nordco.es,Elena Sánchez,Madrid,Tarjeta,Entregado
1000328,2023-03-18,Online,-,cliente0318@nordco.es,Hugo Ruiz,Barcelona,Tarjeta,Entregado
1000329,2023-03-18,Online,-,cliente0022@nordco.es,Elena Navarro,Zaragoza,Tarjeta,Entregado
1000330,2023-03-18,Fisico,Colón,cliente0371@nordco.es,Hugo Díaz,Valencia,Tarjeta,Entregado
1000331,2023-03-18,Online,-,cliente0021@nordco.es,Claudia Navarro,Málaga,Tarjeta,Entregado
1000332,2023-03-19,Fisico,Gran Via,cliente0009@nordco.es,Sara Navarro,Madrid,Tarjeta,Devuelto
1000333,2023-03-19,Online,-,cliente0211@nordco.es,Nuria Ruiz,Sevilla,Tarjeta,Entregado
1000334,2023-03-19,Online,-,cliente0279@nordco.es,Sofía Hernández,Málaga,Tarjeta,Entregado
1000335,2023-03-19,Online,-,cliente0337@nordco.es,Sofía Romero,Sevilla,Google Pay,Entregado
1000336,2023-03-19,Online,-,cliente0090@nordco.es,Claudia Pérez,Sevilla,Apple Pay,Entregado
1000337,2023-03-19,Fisico,Colón,cliente0219@nordco.es,Lucía Ruiz,Valencia,Google Pay,Entregado
1000338,2023-03-19,Online,-,cliente0183@nordco.es,Lucía Hernández,Valencia,ContraReembolso,Entregado
1000339,2023-03-19,Fisico,Diagonal,cliente0418@nordco.es,Marta García,Barcelona,Tarjeta,Entregado
1000340,2023-03-20,Online,-,cliente0324@nordco.es,Bruno López,Zaragoza,Tarjeta,Entregado
1000341,2023-03-20,Fisico,Diagonal,cliente0376@nordco.es,Nuria Ruiz,Barcelona,Tarjeta,Devuelto
1000342,2023-03-20,Online,-,cliente0325@nordco.es,Lucía Pérez,Barcelona,Tarjeta,Entregado
1000343,2023-03-20,Online,-,cliente0135@nordco.es,David Díaz,Málaga,Apple Pay,Entregado
1000344,2023-03-20,Online,-,cliente0143@nordco.es,Sofía Navarro,Barcelona,PayPal,Entregado
1000345,2023-03-20,Online,-,cliente0288@nordco.es,Jorge García,Valencia,Tarjeta,Entregado
1000346,2023-03-20,Fisico,Triana,cliente0315@nordco.es,Hugo Pérez,Sevilla,Apple Pay,Entregado
1000347,2023-03-20,Fisico,Diagonal,cliente0047@nordco.es,Lucía Romero,Barcelona,Google Pay,Entregado
1000348,2023-03-20,Fisico,Sol,cliente0182@nordco.es,David Romero,Madrid,Tarjeta,Entregado
1000349,2023-03-20,Online,-,cliente0143@nordco.es,Sofía Navarro,Málaga,PayPal,Entregado
1000350,2023-03-20,Fisico,Triana,cliente0343@nordco.es,Elena Pérez,Sevilla,Tarjeta,Entregado
1000351,2023-03-20,Online,-,cliente0016@nordco.es,David Martín,Barcelona,Tarjeta,Devuelto
1000352,2023-03-21,Online,-,cliente0115@nordco.es,David López,Madrid,Tarjeta,Entregado
1000353,2023-03-21,Online,-,cliente0328@nordco.es,Sara Pérez,Zaragoza,Tarjeta,Entregado
1000354,2023-03-21,Fisico,Triana,cliente0361@nordco.es,Elena Hernández,Sevilla,PayPal,Entregado
1000355,2023-03-21,Online,-,cliente0062@nordco.es,Bruno Hernández,Madrid,Tarjeta,Entregado
1000356,2023-03-21,Fisico,Gran Via,cliente0164@nordco.es,Ana Díaz,Madrid,PayPal,Entregado
1000357,2023-03-21,Online,-,cliente0012@nordco.es,Hugo Martín,Valencia,Tarjeta,Entregado
1000358,2023-03-21,Online,-,cliente0338@nordco.es,Pablo Romero,Málaga,PayPal,Entregado
1000359,2023-03-22,Online,-,cliente0103@nordco.es,Lucía García,Bilbao,Google Pay,Entregado
1000360,2023-03-22,Online,-,cliente0401@nordco.es,Mario Sánchez,Bilbao,Tarjeta,Entregado
1000361,2023-03-22,Online,-,cliente0206@nordco.es,Sara Díaz,Alicante,Google Pay,Entregado
1000362,2023-03-22,Online,-,cliente0304@nordco.es,Sara Díaz,Bilbao,Tarjeta,Entregado
1000363,2023-03-22,Online,-,cliente0212@nordco.es,David Ruiz,Málaga,PayPal,Entregado
1000364,2023-03-23,Fisico,Sol,cliente0176@nordco.es,Sofía Romero,Madrid,Tarjeta,Entregado
1000365,2023-03-23,Fisico,Colón,cliente0185@nordco.es,Nuria Navarro,Valencia,PayPal,Entregado
1000366,2023-03-23,Online,-,cliente0367@nordco.es,Jorge Pérez,Barcelona,Bizum,Entregado
1000367,2023-03-23,Fisico,Triana,cliente0390@nordco.es,Nuria López,Sevilla,Tarjeta,Entregado
1000368,2023-03-23,Online,-,cliente0316@nordco.es,Sofía Pérez,Valencia,Tarjeta,Devuelto
1000369,2023-03-23,Online,-,cliente0232@nordco.es,Sofía López,Barcelona,Tarjeta,Entregado
1000370,2023-03-23,Fisico,Diagonal,cliente0055@nordco.es,Ana Navarro,Barcelona,Bizum,Entregado
1000371,2023-03-24,Fisico,Gran Via,cliente0433@nordco.es,Lucía López,Madrid,Tarjeta,Cancelado
1000372,2023-03-24,Online,-,cliente0243@nordco.es,Bruno Ruiz,Madrid,Apple Pay,Entregado
1000373,2023-03-24,Online,-,cliente0331@nordco.es,Jorge Romero,Sevilla,Google Pay,Entregado
1000374,2023-03-24,Fisico,Gran Via,cliente0312@nordco.es,Sara Ruiz,Madrid,Google Pay,Entregado
1000375,2023-03-24,Fisico,Gran Via,cliente0342@nordco.es,Hugo Martín,Madrid,Tarjeta,Entregado
1000376,2023-03-24,Fisico,Colón,cliente0392@nordco.es,Marta Navarro,Valencia,Apple Pay,Entregado
1000377,2023-03-25,Fisico,Sol,cliente0124@nordco.es,Sara Pérez,Madrid,Bizum,Entregado
1000378,2023-03-25,Online,-,cliente0337@nordco.es,Sofía Romero,Sevilla,Bizum,Entregado
1000379,2023-03-25,Online,-,cliente0266@nordco.es,Marta Romero,Málaga,Bizum,Devuelto
1000380,2023-03-25,Online,-,cliente0378@nordco.es,Mario Díaz,Zaragoza,Google Pay,Entregado
1000381,2023-03-25,Fisico,Triana,cliente0348@nordco.es,Hugo Sánchez,Sevilla,Tarjeta,Entregado
1000382,2023-03-25,Online,-,cliente0130@nordco.es,Mario Navarro,Málaga,PayPal,Entregado
1000383,2023-03-26,Fisico,Diagonal,cliente0062@nordco.es,Bruno Hernández,Barcelona,Apple Pay,Entregado
1000384,2023-03-26,Fisico,Gran Via,cliente0135@nordco.es,David Díaz,Madrid,Tarjeta,Entregado
1000385,2023-03-26,Fisico,Gran Via,cliente0120@nordco.es,David Pérez,Madrid,Tarjeta,Entregado
1000386,2023-03-26,Online,-,cliente0291@nordco.es,Jorge García,Barcelona,Tarjeta,Entregado
1000387,2023-03-26,Online,-,cliente0369@nordco.es,Sofía García,Madrid,Tarjeta,Devuelto
1000388,2023-03-26,Online,-,cliente0097@nordco.es,Jorge López,Sevilla,ContraReembolso,Entregado
1000389,2023-03-26,Fisico,Gran Via,cliente0310@nordco.es,David Romero,Madrid,Google Pay,Entregado
1000390,2023-03-26,Fisico,Triana,cliente0333@nordco.es,David Romero,Sevilla,PayPal,Entregado
1000391,2023-03-26,Online,-,cliente0086@nordco.es,Marta Ruiz,Barcelona,Apple Pay,Entregado
1000392,2023-03-26,Online,-,cliente0078@nordco.es,David Navarro,Sevilla,Tarjeta,Entregado
1000393,2023-03-26,Fisico,Diagonal,cliente0217@nordco.es,Ana García,Barcelona,Tarjeta,Entregado
1000394,2023-03-27,Online,-,cliente0416@nordco.es,Claudia Ruiz,Madrid,Google Pay,Entregado
1000395,2023-03-27,Fisico,Diagonal,cliente0211@nordco.es,Nuria Ruiz,Barcelona,Bizum,Entregado
1000396,2023-03-28,Online,-,cliente0335@nordco.es,Bruno García,Sevilla,ContraReembolso,Entregado
1000397,2023-03-28,Fisico,Sol,cliente0444@nordco.es,Jorge García,Madrid,Tarjeta,Entregado
1000398,2023-03-28,Fisico,Gran Via,cliente0428@nordco.es,Sofía Hernández,Madrid,Bizum,Entregado
1000399,2023-03-28,Online,-,cliente0080@nordco.es,Sofía Hernández,Valencia,Apple Pay,Entregado
1000400,2023-03-28,Online,-,cliente0193@nordco.es,Mario Romero,Bilbao,Tarjeta,Entregado
1000401,2023-03-28,Online,-,cliente0093@nordco.es,Ana Díaz,Bilbao,Tarjeta,Entregado
1000402,2023-03-29,Fisico,Sol,cliente0125@nordco.es,Sofía Ruiz,Madrid,Tarjeta,Entregado
1000403,2023-03-29,Fisico,Diagonal,cliente0399@nordco.es,Elena Ruiz,Barcelona,Tarjeta,Devuelto
1000404,2023-03-29,Online,-,cliente0241@nordco.es,Mario López,Barcelona,PayPal,Entregado
1000405,2023-03-29,Online,-,cliente0193@nordco.es,Mario Romero,Madrid,Tarjeta,Entregado
1000406,2023-03-29,Online,-,cliente0324@nordco.es,Bruno López,Alicante,Tarjeta,Entregado
1000407,2023-03-29,Online,-,cliente0189@nordco.es,Hugo Martín,Madrid,PayPal,Entregado
1000408,2023-03-29,Fisico,Diagonal,cliente0259@nordco.es,Sara Navarro,Barcelona,Tarjeta,Cancelado
1000409,2023-03-29,Fisico,Sol,cliente0436@nordco.es,Lucía Ruiz,Madrid,Tarjeta,Entregado
1000410,2023-03-29,Fisico,Triana,cliente0197@nordco.es,Pablo Martín,Sevilla,Tarjeta,Entregado
1000411,2023-03-29,Online,-,cliente0449@nordco.es,Claudia Hernández,Madrid,Bizum,Entregado
1000412,2023-03-29,Online,-,cliente0351@nordco.es,Bruno Díaz,Zaragoza,Tarjeta,Entregado
1000413,2023-03-30,Online,-,cliente0059@nordco.es,Sara Díaz,Málaga,Tarjeta,Entregado
1000414,2023-03-30,Fisico,Diagonal,cliente0304@nordco.es,Sara Díaz,Barcelona,Tarjeta,Entregado
1000415,2023-03-30,Online,-,cliente0178@nordco.es,Sofía Romero,Madrid,Tarjeta,Entregado
1000416,2023-03-30,Online,-,cliente0055@nordco.es,Ana Navarro,Valencia,Bizum,Entregado
1000417,2023-03-30,Online,-,cliente0314@nordco.es,Jorge García,Madrid,Tarjeta,Entregado
1000418,2023-03-30,Online,-,cliente0376@nordco.es,Nuria Ruiz,Zaragoza,Apple Pay,Entregado
1000419,2023-03-31,Online,-,cliente0068@nordco.es,Marta García,Alicante,Google Pay,Entregado
1000420,2023-03-31,Fisico,Colón,cliente0342@nordco.es,Hugo Martín,Valencia,PayPal,Entregado
1000421,2023-03-31,Fisico,Diagonal,cliente0425@nordco.es,Marta Pérez,Barcelona,Tarjeta,Entregado
1000422,2023-03-31,Online,-,cliente0242@nordco.es,Jorge Ruiz,Madrid,Tarjeta,Entregado
1000423,2023-03-31,Fisico,Diagonal,cliente0442@nordco.es,Hugo García,Barcelona,Tarjeta,Entregado
1000424,2023-03-31,Online,-,cliente0222@nordco.es,Elena Ruiz,Málaga,Tarjeta,Entregado
1000425,2023-03-31,Fisico,Gran Via,cliente0225@nordco.es,Jorge Díaz,Madrid,Google Pay,Entregado
1000426,2023-03-31,Online,-,cliente0395@nordco.es,Nuria Navarro,Sevilla,Tarjeta,Entregado
1000427,2023-03-31,Online,-,cliente0009@nordco.es,Sara Navarro,Madrid,Tarjeta,Entregado
1000428,2023-04-01,Online,-,cliente0231@nordco.es,Elena López,Bilbao,Bizum,Entregado
1000429,2023-04-01,Online,-,cliente0312@nordco.es,Sara Ruiz,Zaragoza,Tarjeta,Entregado
1000430,2023-04-01,Fisico,Diagonal,cliente0361@nordco.es,Elena Hernández,Barcelona,Tarjeta,Cancelado
1000431,2023-04-01,Online,-,cliente0083@nordco.es,Lucía García,Madrid,Tarjeta,Entregado
1000432,2023-04-01,Online,-,cliente0023@nordco.es,David García,Zaragoza,Bizum,Entregado
1000433,2023-04-01,Online,-,cliente0177@nordco.es,Pablo Hernández,Zaragoza,PayPal,Entregado
1000434,2023-04-01,Fisico,Sol,cliente0043@nordco.es,Nuria Pérez,Madrid,Apple Pay,Entregado
1000435,2023-04-02,Online,-,cliente0186@nordco.es,Ana Martín,Sevilla,Tarjeta,Entregado
1000436,2023-04-02,Online,-,cliente0188@nordco.es,Ana López,Valencia,Apple Pay,Entregado
1000437,2023-04-02,Fisico,Colón,cliente0013@nordco.es,David Díaz,Valencia,Apple Pay,Devuelto
1000438,2023-04-02,Online,-,cliente0279@nordco.es,Sofía Hernández,Madrid,Bizum,Entregado
1000439,2023-04-02,Online,-,cliente0023@nordco.es,David García,Bilbao,Tarjeta,Entregado
1000440,2023-04-03,Fisico,Sol,cliente0141@nordco.es,Pablo Romero,Madrid,ContraReembolso,Entregado
1000441,2023-04-03,Online,-,cliente0231@nordco.es,Elena López,Bilbao,Tarjeta,Entregado
1000442,2023-04-03,Online,-,cliente0245@nordco.es,Mario Díaz,Barcelona,Tarjeta,Entregado
1000443,2023-04-03,Fisico,Sol,cliente0178@nordco.es,Sofía Romero,Madrid,ContraReembolso,Entregado
1000444,2023-04-03,Fisico,Colón,cliente0042@nordco.es,Nuria Díaz,Valencia,Tarjeta,Entregado
1000445,2023-04-04,Fisico,Sol,cliente0124@nordco.es,Sara Pérez,Madrid,Tarjeta,Entregado
1000446,2023-04-04,Fisico,Diagonal,cliente0442@nordco.es,Hugo García,Barcelona,Tarjeta,Entregado
1000447,2023-04-04,Online,-,cliente0266@nordco.es,Marta Romero,Sevilla,Tarjeta,Entregado
1000448,2023-04-04,Fisico,Triana,cliente0121@nordco.es,Sofía Pérez,Sevilla,Tarjeta,Entregado
1000449,2023-04-05,Fisico,Diagonal,cliente0284@nordco.es,Nuria Martín,Barcelona,Tarjeta,Entregado
1000450,2023-04-05,Fisico,Triana,cliente0278@nordco.es,Sofía Pérez,Sevilla,Tarjeta,Entregado
1000451,2023-04-05,Fisico,Colón,cliente0157@nordco.es,Marta Romero,Valencia,Tarjeta,Entregado
1000452,2023-04-05,Online,-,cliente0012@nordco.es,Hugo Martín,Madrid,Tarjeta,Entregado
1000453,2023-04-05,Fisico,Triana,cliente0130@nordco.es,Mario Navarro,Sevilla,Google Pay,Entregado
1000454,2023-04-05,Online,-,cliente0248@nordco.es,Bruno López,Barcelona,Tarjeta,Entregado
1000455,2023-04-05,Online,-,cliente0001@nordco.es,Sofía Ruiz,Sevilla,PayPal,Entregado
1000456,2023-04-05,Online,-,cliente0036@nordco.es,Nuria Pérez,Bilbao,Tarjeta,Entregado
1000457,2023-04-06,Online,-,cliente0364@nordco.es,Elena García,Zaragoza,PayPal,Entregado
1000458,2023-04-06,Online,-,cliente0226@nordco.es,Hugo Sánchez,Sevilla,Tarjeta,Entregado
1000459,2023-04-06,Fisico,Triana,cliente0449@nordco.es,Claudia Hernández,Sevilla,Bizum,Cancelado
1000460,2023-04-06,Fisico,Colón,cliente0178@nordco.es,Sofía Romero,Valencia,Tarjeta,Entregado
1000461,2023-04-06,Online,-,cliente0355@nordco.es,Hugo López,Valencia,PayPal,Entregado
1000462,2023-04-06,Online,-,cliente0133@nordco.es,Bruno Navarro,Alicante,Tarjeta,Cancelado
1000463,2023-04-06,Online,-,cliente0197@nordco.es,Pablo Martín,Sevilla,ContraReembolso,Entregado
1000464,2023-04-06,Online,-,cliente0130@nordco.es,Mario Navarro,Madrid,PayPal,Entregado
1000465,2023-04-07,Online,-,cliente0341@nordco.es,Sara Ruiz,Málaga,Tarjeta,Entregado
1000466,2023-04-07,Online,-,cliente0030@nordco.es,Bruno Pérez,Madrid,Bizum,Entregado
1000467,2023-04-07,Online,-,cliente0355@nordco.es,Hugo López,Madrid,Tarjeta,Entregado
1000468,2023-04-07,Fisico,Gran Via,cliente0081@nordco.es,Marta Díaz,Madrid,Tarjeta,Entregado
1000469,2023-04-07,Fisico,Colón,cliente0404@nordco.es,Claudia Martín,Valencia,Tarjeta,Cancelado
1000470,2023-04-07,Online,-,cliente0369@nordco.es,Sofía García,Valencia,Google Pay,Entregado
1000471,2023-04-08,Online,-,cliente0260@nordco.es,Sara López,Madrid,PayPal,Entregado
1000472,2023-04-08,Fisico,Diagonal,cliente0240@nordco.es,Bruno Ruiz,Barcelona,Apple Pay,Entregado
1000473,2023-04-08,Fisico,Gran Via,cliente0218@nordco.es,Nuria Pérez,Madrid,Bizum,Entregado
1000474,2023-04-08,Fisico,Colón,cliente0360@nordco.es,Sara Martín,Valencia,Tarjeta,Entregado
1000475,2023-04-08,Fisico,Diagonal,cliente0412@nordco.es,Pablo Romero,Barcelona,PayPal,Entregado
1000476,2023-04-08,Fisico,Colón,cliente0291@nordco.es,Jorge García,Valencia,Google Pay,Entregado
1000477,2023-04-08,Online,-,cliente0308@nordco.es,Mario Martín,Bilbao,Google Pay,Entregado
1000478,2023-04-09,Online,-,cliente0147@nordco.es,Claudia Sánchez,Madrid,Tarjeta,Entregado
1000479,2023-04-09,Online,-,cliente0177@nordco.es,Pablo Hernández,Alicante,Google Pay,Entregado
1000480,2023-04-09,Online,-,cliente0372@nordco.es,David Martín,Zaragoza,Tarjeta,Entregado
1000481,2023-04-09,Fisico,Colón,cliente0038@nordco.es,Nuria Pérez,Valencia,ContraReembolso,Entregado
1000482,2023-04-09,Fisico,Diagonal,cliente0069@nordco.es,Sofía Sánchez,Barcelona,Tarjeta,Entregado
1000483,2023-04-09,Online,-,cliente0252@nordco.es,Nuria Ruiz,Bilbao,Tarjeta,Entregado
1000484,2023-04-09,Online,-,cliente0389@nordco.es,Mario Martín,Zaragoza,Tarjeta,Entregado
1000485,2023-04-10,Fisico,Triana,cliente0309@nordco.es,Sara García,Sevilla,Tarjeta,Entregado
1000486,2023-04-10,Online,-,cliente0320@nordco.es,David Navarro,Madrid,PayPal,Entregado
